track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
7uhxG159WuKuzoIDxPpVKC,Message,1fUMEn4Yk7ZUloozE0fRLL,Jamie Woon,6ITNDvsL7pS6nv93kwHgwq,268880,2015-10-30,39,0.92,0.3,2,-9.308,0,0.0417,0.0772,0.239,0.0719,0.916,100.976,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
2WaesAINqa4dKnLVu8JQKS,Move on Up,1mYvu9huHeR7ho3iGAgCsn,The Dynamics,5Wiqlnm1WL65Oae5PWNBcx,292571,2013-11-15,50,0.845,0.769,11,-7.838,0,0.036,0.146,0.355,0.0917,0.969,145.985,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
65p97eP4CoW3rG7OIcBgoq,Mumma Don't Tell,2N1foZRamgP1sfiYXFID9O,Leifur James,3tzXRcnAwVNJeIWxxvlGg2,308252,2018-10-05,54,0.587,0.295,1,-11.047,1,0.0637,0.361,0.811,0.103,0.108,107.988,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
49ObNH7FeBkTehJVPGF1P1,Sober - Jarreau Vandal Remix,16rCzZOMQX7P8Kmn5YKexI,Mahalia,2uzUkvccNmdiUSgyczDLBo,220348,2017-08-11,52,0.749,0.5,9,-10.565,1,0.37,0.234,0.00726,0.123,0.572,102.916,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
45wGhAr9756RWGrSs35r56,Absolute Loser,6Qm9stX6XO1a4c7BXQDDgc,Fruit Bats,1vRxjcJpuE6MxaDwvDcldB,231800,2016-05-13,45,0.517,0.512,7,-10.392,1,0.0288,0.329,0.0845,0.118,0.398,89.953,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
7aBGmvIMPhysITXJU2q3g7,The Rock Doc,6Qm9stX6XO1a4c7BXQDDgc,Fruit Bats,0nMtk6FKut4BpMBw45h4PC,221254,2016-11-17,34,0.862,0.23,0,-21.312,1,0.0556,0.359,0.000143,0.103,0.549,126.015,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4C1zZYLlxBpluN0wCuadXo,Belly Side Up,7CIW23FQUXPc1zebnO1TDG,Matt Corby,4JcUHkQEToo8PfzmUMqLGC,245400,2016-03-11,35,0.453,0.403,8,-9.237,0,0.202,0.826,0.192,0.108,0.436,78.66,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
59BweHnnNQc5Y55WO30JuK,Train Song,4chuPfKtATDZvbRLExsTp2,Vashti Bunyan,48OhVLBqEviVqq1WDTdB2c,135360,2015-12-18,51,0.576,0.382,4,-9.98,0,0.0361,0.888,0.000555,0.132,0.55,102.575,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
6poYscuLQG8hvpxNnyeMUV,Get Thy Bearings,6vLlQYujOujIrm7zAKzEdG,Donovan,22fHNsb3nrjDdPoKF7kdPz,166573,1968-10,54,0.572,0.267,4,-17.321,0,0.0334,0.383,0.494,0.115,0.557,76.492,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
4C3Ap3Lcc3OmjmHbcwxPEg,Loser,23ktQwaTFNxYtQ5siatohv,Sam Sanders,2FIKqHqWz1o1ggTbVUJbpn,148320,2013-05-07,0,0.327,0.372,0,-13.313,0,0.0346,0.679,0.766,0.148,0.458,144.981,5Ih92LkgZxvR6sXvhwahvn,FUSION hiphop jazz reggea soul R&B ambient
